PhraseID,EN,IT,PT-BR,TR,ES-ES,SV,NL
QID352_QuestionText,"<strong>Please take a moment to <span style=""color:#1abc9c;"">smell your laundry detergent</span> again.</strong><br>➘<br>➘Now imagine encountering the second-hand clothing items you’ve just seen in an actual clothing store.<br>➘<br>➘Would this scent <strong>make these second-hand items more appealing to you</strong>?<br>➘<br>➘<em>(If you haven’t seen any pictures yet, answer thinking about second-hand clothes in general.)</em><br>➘<br>➘(<b>0</b>&nbsp;= not appealing at all, <strong>100</strong> = extremely appealing)","<strong>Per favore, prenditi un momento per <span style=""color:#1abc9c;"">annusare di nuovo il tuo detersivo per bucato</span>.</strong><br>➘<br>➘Ora immagina di incontrare i capi di abbigliamento di seconda mano che hai appena visto in un vero negozio di abbigliamento.<br>➘<br>➘Questo profumo <strong>renderebbe questi articoli di seconda mano più attraenti per te</strong>?<br>➘<br>➘<em>(Se non hai ancora visto nessuna immagine, rispondi pensando ai vestiti di seconda mano in generale.)</em><br>➘<br>➘(<b>0</b>&nbsp;= per niente attraente, <strong>100</strong> = estremamente attraente)","<strong>Por favor, reserve um momento para <span style=""color:#1abc9c;"">cheirar seu detergente de lavanderia</span> novamente.</strong><br>➘<br>➘Agora imagine encontrar as peças de roupa de segunda mão que você acabou de ver em uma loja de roupas real.<br>➘<br>➘Esse cheiro <strong>tornaria essas peças de segunda mão mais atraentes para você</strong>?<br>➘<br>➘<em>(Se você ainda não viu nenhuma imagem, responda pensando em roupas de segunda mão em geral.)</em><br>➘<br>➘(<b>0</b>&nbsp;= nada atraente, <strong>100</strong> = extremamente atraente)","<strong>Lütfen <span style=""color:#1abc9c;"">çamaşır deterjanınızı tekrar koklayın</span>.</strong><br />➘<br />➘Şimdi, az önce gördüğünüz ikinci el kıyafetlerle gerçek bir giyim mağazasında karşılaştığınızı hayal edin.<br />➘<br />➘Bu koku, <strong>bu ikinci el kıyafetleri sizin için daha çekici kılar mı</strong>?<br />➘<br />➘<em>(Henüz hiçbir resim görmediyseniz, genel olarak ikinci el kıyafetleri düşünerek yanıtlayın.)</em><br />➘<br />➘(<b>0</b> = hiç çekici değil, <strong>100</strong> = son derece çekici)","<strong>Por favor, tómate un momento para <span style=""color:#1abc9c;"">oler tu detergente de lavandería</span> de nuevo.</strong><br>➘<br>➘Ahora imagina encontrarte con las prendas de segunda mano que acabas de ver en una tienda de ropa real.<br>➘<br>➘¿Este aroma <strong>haría que estas prendas de segunda mano te resulten más atractivas</strong>?<br>➘<br>➘<em>(Si aún no has visto ninguna imagen, responde pensando en la ropa de segunda mano en general.)</em><br>➘<br>➘(<b>0</b>&nbsp;= nada atractivo, <strong>100</strong> = extremadamente atractivo)","<strong>Ta en stund för att <span style=""color:#1abc9c;"">lukta på ditt tvättmedel</span> igen.</strong><br>➘<br>➘Föreställ dig nu att du stöter på de second-hand kläder du just sett i en verklig klädbutik.<br>➘<br>➘Skulle denna doft <strong>göra dessa second-hand kläder mer tilltalande för dig</strong>?<br>➘<br>➘<em>(Om du inte har sett några bilder ännu, svara med tanke på second-hand kläder i allmänhet.)</em><br>➘<br>➘(<b>0</b>&nbsp;= inte alls tilltalande, <strong>100</strong> = extremt tilltalande)","<strong>Neem even de tijd om <span style=""color:#1abc9c;"">aan je wasmiddel te ruiken</span> opnieuw.</strong><br>➘<br>➘Stel je nu voor dat je de tweedehands kledingstukken die je net hebt gezien in een echte kledingwinkel tegenkomt.<br>➘<br>➘Zou deze geur <strong>deze tweedehands items aantrekkelijker voor je maken</strong>?<br>➘<br>➘<em>(Als je nog geen foto's hebt gezien, antwoord dan met het denken aan tweedehands kleding in het algemeen.)</em><br>➘<br>➘(<b>0</b>&nbsp;= helemaal niet aantrekkelijk, <strong>100</strong> = extreem aantrekkelijk)"
QID352_Choice12,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;
QID33_QuestionText,<strong>How often</strong> do you <strong>buy second-hand clothing?</strong>,How often do you buy second-hand clothing?,<strong>Com que frequência</strong> você <strong>compra roupas de segunda mão?</strong>,<strong>Ne sıklıkla</strong> ikinci el kıyafet satın alırsınız?,<strong>¿Con qué frecuencia</strong> <strong>compras ropa de segunda mano?</strong>,<strong>Hur ofta</strong> köper du <strong>second hand-kläder?</strong>,<strong>Hoe vaak</strong> <strong>koopt u tweedehandskleding?</strong>
QID33_Choice1,0. Never,0. Mai,0. Nunca,0. Hiç,0. Nunca,0. Aldrig,0. Nooit
QID33_Choice2,1. Once a year or less,1. Una volta all’anno o meno,1. Uma vez por ano ou menos,1. Yılda bir kez ya da daha az,1. Una vez al año o menos,1. En gång om året eller mindre,1. Eenmaal per jaar of minder
QID33_Choice3,2. A few times a year,2. Alcune volte all’anno,2. Algumas vezes por ano,2. Yılda birkaç kez,2. Unas pocas veces al año,2. Några gånger om året,2. Een paar keer per jaar
QID33_Choice4,3. About once every few months,3. Circa una volta ogni pochi mesi,3. Cerca de uma vez a cada poucos meses,3. Her birkaç ayda bir,3. Aproximadamente una vez cada pocos meses,3. Ungefär en gång varannan månad,3. Ongeveer eens in de paar maanden
QID33_Choice5,4. About once a month,4. Circa una volta al mese,4. Cerca de uma vez por mês,4. Yaklaşık ayda bir,4. Aproximadamente una vez al mes,4. Ungefär en gång i månaden,4. Ongeveer een keer per maand
QID33_Choice6,5. A few times a month,5. Alcune volte al mese,5. Algumas vezes por mês,5. Ayda birkaç kez,5. Unas pocas veces al mes,5. Några gånger i månaden,5. Een paar keer per maand
QID33_Choice7,6. Weekly or more often,6. Una volta a settimana o più spesso,6. Semanalmente ou mais frequentemente,6. Haftada bir veya daha sık,6. Semanalmente o más a menudo,6. Veckovis eller oftare,6. Wekelijks of vaker
QID36_QuestionText,How likely are you to <strong>choose second-hand clothes the next time you purchase clothing</strong>?,Quanto è probabile che tu scelga abbigliamento di seconda mano la prossima volta che acquisti vestiti?,Quão provável é que você <strong>escolha roupas de segunda mão na próxima vez que comprar roupas</strong>?,<strong>Bir sonraki kıyafet alışverişinizde ikinci el kıyafet seçme</strong> olasılığınız ne kadar?,¿Qué tan probable es que <strong>elijas ropa de segunda mano la próxima vez que compres ropa</strong>?,Hur sannolikt är det att du <strong>väljer second-hand-kläder nästa gång du köper kläder</strong>?,"Hoe waarschijnlijk is het dat je de volgende keer dat je kleding koopt, <strong>voor tweedehands kleding kiest</strong>?"
QID36_Choice1,0. Very unlikely,0. Molto improbabile ,0. Muito improvável,0. Çok düşük olasılık,0. Muy improbable,0. Mycket osannolikt,0. Zeer onwaarschijnlijk
QID36_Choice2,1,1,1,1,1,1,1
QID36_Choice3,2,2,2,2,2,2,2
QID36_Choice4,3,3,3,3,3,3,3
QID36_Choice5,4,4,4,4,4,4,4
QID36_Choice6,5,5,5,5,5,5,5
QID36_Choice7,6. Very likely,6. Molto probabile ,6. Muito provável,6. Çok yüksek olasılık,6. Muy probable,6. Mycket sannolikt,6. Zeer waarschijnlijk
QID314_QuestionText,<strong>How often</strong> do you swim across the atlantic ocean to get to work?,How often do you swim across the atlantic ocean to get to work?,<strong>Com que frequência</strong> você nada pelo oceano atlântico para ir ao trabalho?,İşe gitmek için Atlantik Okyanusu’nu yüzerek ne sıklıkla geçersiniz?,<strong>¿Con qué frecuencia</strong> nadas a través del océano Atlántico para ir al trabajo?,<strong>Hur ofta</strong> simmar du över Atlanten för att komma till jobbet?,<strong>Hoe vaak</strong> zwemt u over de atlantische oceaan om naar uw werk te gaan?
QID314_Choice1,0. Never,0. Mai,0. Nunca,0. Hiç,0. Nunca,0. Aldrig,0. Nooit
QID314_Choice2,1,1,1,1,1,1,1
QID314_Choice3,2,2,2,2,2,2,2
QID314_Choice4,3,3,3,3,3,3,3
QID314_Choice5,4,4,4,4,4,4,4
QID314_Choice6,5,5,5,5,5,5,5
QID314_Choice7,6. Very often,6. Molto spesso,6. Muito frequentemente,6. Çok sık,6. Muy a menudo,6. Mycket ofta,6. Heel vaak
QID37_QuestionText,How likely are you to <strong>recommend buying second-hand clothes</strong> to a friend or family member?,Quanto è probabile che tu raccomandi l’acquisto di abbigliamento di seconda mano a un amico o a un familiare?,Quão provável é que você <strong>recomende comprar roupas de segunda mão</strong> a um amigo ou membro da família?,Bir arkadaşınıza veya aile üyenize <strong>ikinci el kıyafet satın almayı</strong> önermeniz ne kadar olasıdır?,¿Qué tan probable es que <strong>recomiendes comprar ropa de segunda mano</strong> a un amigo o familiar?,Hur sannolikt är det att du <strong>skulle rekommendera att köpa second-hand-kläder</strong> till en vän eller familjemedlem?,Hoe waarschijnlijk is het dat je <strong>het kopen van tweedehands kleding aanbeveelt</strong> aan een vriend of familielid?
QID37_Choice1,0. Very unlikely,0. Molto improbabile,0. Muito improvável,0. Çok düşük olasılık,0. Muy improbable,0. Mycket osannolikt,0. Zeer onwaarschijnlijk
QID37_Choice2,1,1,1,1,1,1,1
QID37_Choice3,2,2,2,2,2,2,2
QID37_Choice4,3,3,3,3,3,3,3
QID37_Choice5,4,4,4,4,4,4,4
QID37_Choice6,5,5,5,5,5,5,5
QID37_Choice7,6. Very likely,6. Molto probabile,6. Muito provável,6. Çok yüksek olasılık,6. Muy probable,6. Mycket sannolikt,6. Zeer waarschijnlijk
QID152_QuestionText,"<span style=""color:#000000;""><strong>Cleanliness/hygiene concerns</strong></span>","<span style=""color:#000000;""><strong>Preoccupazioni per la pulizia/l’igiene</strong></span>","<span style=""color:#000000;""><strong>Preocupações com limpeza/higiene</strong></span>",<strong>Temizlik/hijyen kaygıları</strong>,"<span style=""color:#000000;""><strong>Preocupaciones de limpieza/higiene</strong></span>","<span style=""color:#000000;""><strong>Renlighet/hygienbekymmer</strong></span>","<span style=""color:#000000;""><strong>Zorgen over netheid/hygiëne</strong></span>"
QID149_QuestionText,"How much do you <strong>associate</strong> second-hand clothing with <strong>concerns about&nbsp;cleanliness/hygiene</strong>? (e.g., allergens, bacteria, viruses, insects)","Quanto <strong>associ</strong> l’abbigliamento di seconda mano a <strong>preoccupazioni per la pulizia/l’igiene</strong>? (ad es., allergeni, batteri, virus, insetti)","Quanto você <strong>associa</strong> roupas de segunda mão a <strong>preocupações com limpeza/higiene</strong>? (por exemplo, alérgenos, bactérias, vírus, insetos)","İkinci el kıyafetleri <strong>temizlik/hijyen kaygıları</strong> ile ne ölçüde <strong>ilişkilendirirsiniz</strong>? (örn. alerjenler, bakteriler, virüsler, böcekler)<br />➘ ","¿Cuánto <strong>asocias</strong> la ropa de segunda mano con <strong>preocupaciones sobre limpieza/higiene</strong>? (por ejemplo, alérgenos, bacterias, virus, insectos)","Hur mycket <strong>förknippar</strong> du second-hand-kläder med <strong>bekymmer om renlighet/hygien</strong>? (t.ex. allergener, bakterier, virus, insekter)","<strong>In hoeverre associeer je</strong> tweedehands kleding met <strong>zorgen over netheid/hygiëne</strong>? (bijv. allergenen, bacteriën, virussen, insecten)"
QID149_Choice9,0. Not at all,0. Per nulla,0. Nem um pouco,0. Hiç,0. En absoluto,0. Inte alls,0. Helemaal niet
QID149_Choice10,1,1,1,1,1,1,1
QID149_Choice11,2,2,2,2,2,2,2
QID149_Choice12,3,3,3,3,3,3,3
QID149_Choice13,4,4,4,4,4,4,4
QID149_Choice14,5,5,5,5,5,5,5
QID149_Choice15,6. Very much,6. Moltissimo,6. Muitíssimo,6. Çok fazla,6. Muchísimo,6. Väldigt mycket,6. Heel erg
QID150_QuestionText,To what extent do concerns about cleanliness/hygiene <strong>influence your decision</strong> to purchase or avoid second-hand clothing?,In che misura le preoccupazioni per la pulizia/l’igiene <strong>influenzano la tua decisione</strong> di acquistare o evitare l’abbigliamento di seconda mano?,Em que medida as preocupações com limpeza/higiene <strong>influenciam sua decisão</strong> de comprar ou evitar roupas de segunda mão?,"<strong>Temizlik/hijyen kaygıları</strong>, ikinci el kıyafetleri satın almaya veya onlardan kaçınmaya yönelik kararınızı ne ölçüde <strong>etkiler</strong>?<br />➘ ",¿En qué medida las preocupaciones sobre la limpieza/higiene <strong>influyen en tu decisión</strong> de comprar o evitar ropa de segunda mano?,I vilken utsträckning <strong>påverkar</strong> oro för renlighet/hygien ditt beslut att köpa eller undvika second-hand-kläder?,<strong>In welke mate beïnvloeden</strong> zorgen over netheid/hygiëne je beslissing om tweedehands kleding te kopen of te vermijden?
QID150_Choice9,0. Not at all,0. Per nulla,0. Nem um pouco,0. Hiç,0. En absoluto,0. Inte alls,0. Helemaal niet
QID150_Choice10,1,1,1,1,1,1,1
QID150_Choice11,2,2,2,2,2,2,2
QID150_Choice12,3,3,3,3,3,3,3
QID150_Choice13,4,4,4,4,4,4,4
QID150_Choice14,5,5,5,5,5,5,5
QID150_Choice15,6. Very much,6. Moltissimo,6. Muitíssimo,6. Çok fazla,6. Muchísimo,6. Väldigt mycket,6. Heel erg
QID153_QuestionText,"<span style=""color:#000000;""><strong>Sustainability</strong></span>","<span style=""color:#000000;""><strong>Sostenibilità</strong></span>","<span style=""color:#000000;""><strong>Sustentabilidade</strong></span>",<strong>Sürdürülebilirlik</strong>,"<span style=""color:#000000;""><strong>Sostenibilidad</strong></span>","<span style=""color:#000000;""><strong>Hållbarhet</strong></span>",<b>Duurzaamheid</b>
QID154_QuestionText,"How much do you <strong>associate</strong> second-hand clothing with <strong>sustainability</strong>? (e.g., reduction of CO2 emissions, pollution, and waste)","Quanto <strong>associ</strong> l’abbigliamento di seconda mano alla <strong>sostenibilità</strong>? (ad es., riduzione di emissioni di CO2, inquinamento e rifiuti)","Quanto você <strong>associa</strong> roupas de segunda mão com <strong>sustentabilidade</strong>? (por exemplo, redução de emissões de CO2, poluição e resíduos)","İkinci el kıyafetleri <strong>sürdürülebilirlikle</strong> ne ölçüde <strong>ilişkilendirirsiniz</strong>? (örn. CO₂ emisyonlarının, kirliliğin ve atığın azaltılması)<br />➘ ","¿Cuánto <strong>relacionas</strong> la ropa de segunda mano con la <strong>sostenibilidad</strong>? (por ejemplo, reducción de emisiones de CO2, contaminación y residuos)","Hur mycket <strong>förknippar</strong> du second-hand-kläder med <strong>hållbarhet</strong>? (t.ex. minskning av CO2-utsläpp, föroreningar och avfall)","<strong>In hoeverre associeer je</strong> tweedehands kleding met <strong>duurzaamheid</strong>? (bijv. vermindering van CO2-uitstoot, vervuiling en afval)"
QID154_Choice1,0. Not at all,0. Per nulla,0. Nem um pouco,0. Hiç,0. En absoluto,0. Inte alls,0. Helemaal niet
